"Date","Price","Return"
2017-11-20,11218.8,0.013858196
2017-11-21,11682,0.040458253
2017-11-22,11784.9,0.008769855
2017-11-23,11784.9,0
2017-11-24,11682,-0.008769855
2017-11-27,11836.3,0.013121885
2017-11-28,11887.8,0.004341584
2017-11-29,12145.1,0.021413132
2017-11-30,12402.4,0.020964206
2017-12-01,12917.1,0.040662013
2017-12-04,13020,0.007934622
2017-12-05,12711.2,-0.024003142
2017-12-06,12351,-0.028746463
2017-12-07,12505.4,0.01242352
2017-12-08,12453.9,-0.004126724
2017-12-11,12402.4,-0.004143825
2017-12-12,12351,-0.004152971
2017-12-13,12196.6,-0.012579807
2017-12-14,12299.5,0.008401387
2017-12-15,12505.4,0.01660194
2017-12-18,12556.8,0.0041018
2017-12-19,12711.2,0.012221143
2017-12-20,13328.8,0.047443613
2017-12-21,13225.8,-0.00775764
2017-12-22,13020,-0.015682831
2017-12-25,12711.2,-0.024003142
2017-12-26,12608.3,-0.008128167
2017-12-27,12402.4,-0.016465325
2017-12-28,12659.7,0.020533717
2017-12-29,12917.1,0.020128295
2018-01-02,13328.8,0.031375093
2018-01-03,13894.8,0.041587562
2018-01-04,14563.9,0.047031195
2018-01-05,14203.6,-0.02505041
2018-01-08,14152.2,-0.003625365
2018-01-09,14512.4,0.025133367
2018-01-10,15593.1,0.071825052
2018-01-11,15798.9,0.013111809
2018-01-12,16365,0.035204591
2018-01-18,15490.2,-0.054937342
2018-01-19,16570.9,0.067440579
2018-01-22,17728.8,0.067542291
2018-01-25,17445.7,-0.016097236
2018-01-26,16725.3,-0.042170657
2018-01-29,16107.7,-0.037625125
2018-01-30,15696,-0.025891516
2018-01-31,16313.6,0.038593213
2018-02-01,15747.5,-0.035317493
2018-02-02,15670.3,-0.004914421
2018-02-05,14589.6,-0.071458255
2018-02-06,14589.6,0
2018-02-07,15078.5,0.032960942
2018-02-08,14975.5,-0.006854356
2018-02-09,15541.6,0.037104767
2018-02-12,15696,0.009885603
2018-02-13,15953.3,0.016259802
2018-02-21,16210.6,0.015999645
2018-02-22,16159.2,-0.003175802
2018-02-23,16262.1,0.0063477
2018-02-26,16468,0.012581857
2018-02-27,16416.5,-0.003132177
2018-02-28,16287.8,-0.007870565
2018-03-01,16673.8,0.023422264
2018-03-02,17754.5,0.06280038
2018-03-05,17445.7,-0.017545805
2018-03-06,18217.7,0.043300449
2018-03-07,18269.1,0.002817459
2018-03-08,18320.6,0.002815002
2018-03-09,18475,0.008392357
2018-03-12,18475,0
2018-03-13,18140.5,-0.018271459
2018-03-14,17883.2,-0.014285283
2018-03-15,18526.5,0.035340415
2018-03-16,18423.5,-0.005575116
2018-03-19,18294.9,-0.007004691
2018-03-20,18011.8,-0.015595234
2018-03-21,18063.3,0.002855157
2018-03-22,17806,-0.014346776
2018-03-23,18011.8,0.01149162
2018-03-26,18011.8,0
2018-03-27,17934.6,-0.004295291
2018-03-28,18011.8,0.004295291
2018-03-29,18089,0.00427692
2018-03-30,18655.1,0.030815548
2018-04-02,18912.4,0.013698224
2018-04-03,18989.6,0.004073669
2018-04-04,19915.9,0.047626947
2018-04-05,20327.6,0.020461161
2018-04-06,20276.2,-0.002531784
2018-04-09,20456.3,0.008843119
2018-04-10,19813,-0.031952616
2018-04-11,19041.1,-0.039738487
2018-04-12,19427,0.02006405
2018-04-13,19555.7,0.006602953
2018-04-16,19941.7,0.019546213
2018-04-17,20121.8,0.008990788
2018-04-18,19967.4,-0.007702861
2018-04-19,19195.5,-0.039425067
2018-04-20,19710.1,0.026455318
2018-04-23,19144,-0.029141844
2018-04-24,19041.1,-0.00538955
2018-04-26,18320.6,-0.038573691
2018-04-27,18938.2,0.033154936
2018-05-02,18938.2,0
2018-05-03,18886.7,-0.002723076
2018-05-04,18114.8,-0.041728687
2018-05-07,18423.5,0.01689774
2018-05-08,18372.1,-0.002793814
2018-05-09,18011.8,-0.019806111
2018-05-10,17754.5,-0.014388094
2018-05-11,18526.5,0.042563135
2018-05-14,18577.9,0.002770563
2018-05-15,18629.4,0.002768276
2018-05-16,18243.4,-0.020937607
2018-05-17,18191.9,-0.002826931
2018-05-18,18526.5,0.018225699
2018-05-21,18372.1,-0.00836893
2018-05-22,17703.1,-0.037093444
2018-05-23,17703.1,0
2018-05-24,17651.6,-0.002913335
2018-05-25,16468,-0.069407327
2018-05-28,15335.8,-0.071229139
2018-05-29,16082,0.04751067
2018-05-30,15798.9,-0.017760317
2018-05-31,16828.2,0.063115733
2018-06-01,16776.7,-0.003065032
2018-06-04,17600.1,0.047913565
2018-06-05,17728.8,0.007285852
2018-06-06,17728.8,0
2018-06-07,17497.2,-0.013149568
2018-06-08,17497.2,0
2018-06-11,17291.4,-0.0118316
2018-06-12,17445.7,0.008883932
2018-06-13,17445.7,0
2018-06-14,17137,-0.017853331
2018-06-15,16879.7,-0.015128152
2018-06-18,16416.5,-0.02782479
2018-06-19,16159.2,-0.01579738
2018-06-20,16468,0.018929557
2018-06-21,16622.3,0.009326063
2018-06-22,16982.6,0.021444123
2018-06-25,16776.7,-0.012198271
2018-06-26,16468,-0.018571915
2018-06-27,16468,0
2018-06-28,16468,0
2018-06-29,17291.4,0.048790164
2018-07-02,16519.4,-0.04567382
2018-07-03,15798.9,-0.04459513
2018-07-04,15953.3,0.009725387
2018-07-05,15438.7,-0.03278836
2018-07-06,15953.3,0.03278836
2018-07-09,15953.3,0
2018-07-10,15798.9,-0.009725387
2018-07-11,15696,-0.006534415
2018-07-12,15747.5,0.00327572
2018-07-13,16107.7,0.022615796
2018-07-16,16107.7,0
2018-07-17,16365,0.015847489
2018-07-18,16313.6,-0.003145792
2018-07-19,16468,0.009419988
2018-07-20,16313.6,-0.009419988
2018-07-23,16313.6,0
2018-07-24,16468,0.009419988
2018-07-25,16931.1,0.027733064
2018-07-26,17497.2,0.032888701
2018-07-27,17703.1,0.011698897
2018-07-30,17497.2,-0.011698897
2018-07-31,17445.7,-0.002947668
2018-08-01,17497.2,0.002947668
2018-08-02,17497.2,0
2018-08-03,18217.7,0.040352781
2018-08-06,18423.5,0.011233375
2018-08-07,18217.7,-0.011233375
2018-08-08,18269.1,0.002817459
2018-08-09,18166.2,-0.005648383
2018-08-10,18217.7,0.002830924
2018-08-13,18732.3,0.027855658
2018-08-14,18655.1,-0.004129739
2018-08-15,17600.1,-0.058214983
2018-08-16,18130.3,0.029679988
2018-08-17,19148.1,0.054618922
2018-08-20,19466.2,0.016476134
2018-08-21,19243.5,-0.011506287
2018-08-22,18766.4,-0.025105305
2018-08-23,18957.3,0.010121045
2018-08-24,19402.6,0.023217996
2018-08-27,19052.7,-0.018198254
2018-08-28,18607.4,-0.023649473
2018-08-29,18512,-0.005140181
2018-08-30,18448.3,-0.003446945
2018-08-31,18448.3,0
2018-09-04,17875.8,-0.031524382
2018-09-05,17557.7,-0.017955243
2018-09-06,17398.7,-0.009097109
2018-09-07,17716.8,0.018117851
2018-09-10,18321.1,0.033540059
2018-09-11,18575.6,0.01379549
2018-09-12,18448.3,-0.006876666
2018-09-13,18384.7,-0.003453428
2018-09-14,18193.9,-0.010432424
2018-09-17,18162.1,-0.001749368
2018-09-18,18384.7,0.012181792
2018-09-19,18448.3,0.003453428
2018-09-20,18130.3,-0.017387654
2018-09-21,17685,-0.024867749
2018-09-24,17748.6,0.003589817
2018-09-25,17748.6,0
2018-09-26,17875.8,0.007141203
2018-09-27,18448.3,0.031524382
2018-09-28,18289.3,-0.008656036
2018-10-01,18193.9,-0.005229816
2018-10-02,18098.5,-0.005257311
2018-10-03,18098.5,0
