"Date","Price","Return"
2018-07-30,88700,0.037913789
2018-07-31,87500,-0.013621096
2018-08-01,91000,0.039220713
2018-08-02,91700,0.007662873
2018-08-03,88600,-0.034390522
2018-08-06,90000,0.015677813
2018-08-07,93000,0.032789823
2018-08-08,90100,-0.031679329
2018-08-09,91000,0.009939342
2018-08-10,91000,0
2018-08-13,86500,-0.050715093
2018-08-14,91000,0.050715093
2018-08-15,90500,-0.005509656
2018-08-16,88900,-0.017837708
2018-08-17,89600,0.007843177
2018-08-20,89500,-0.001116695
2018-08-21,87047,-0.027790423
2018-08-22,87436,0.004458894
2018-08-23,86074,-0.015699706
2018-08-24,88506,0.027862955
2018-08-27,90062,0.017427976
2018-08-28,88992,-0.011951844
2018-08-29,87533,-0.016530613
2018-08-30,88992,0.016530613
2018-08-31,88506,-0.005476132
2018-09-04,88700,0.002189543
2018-09-05,88800,0.001126761
2018-09-06,88000,-0.009049836
2018-09-07,88900,0.010175328
2018-09-10,88800,-0.001125493
2018-09-11,88700,-0.001126761
2018-09-12,88900,0.002252253
2018-09-13,89000,0.001124227
2018-09-14,92000,0.033152207
2018-09-17,90000,-0.021978907
2018-09-18,91400,0.015435808
2018-09-19,97700,0.066656081
2018-09-20,103800,0.060564412
2018-09-21,103600,-0.001928641
2018-09-24,98900,-0.046428091
2018-09-25,103300,0.043528137
2018-09-26,104400,0.010592299
2018-09-27,104500,0.000957396
2018-09-28,102000,-0.024214258
2018-10-01,102800,0.00781254
2018-10-02,102000,-0.00781254
2018-10-03,102000,0
2018-10-04,101000,-0.009852296
2018-10-05,1e+05,-0.009950331
2018-10-08,1e+05,0
2018-10-09,101000,0.009950331
2018-10-10,1e+05,-0.009950331
2018-10-11,96100,-0.03978087
2018-10-12,96100,0
2018-10-15,96100,0
2018-10-16,97900,0.018557234
2018-10-17,96000,-0.019598358
2018-10-18,95000,-0.0104713
2018-10-19,95000,0
2018-10-22,94900,-0.001053186
2018-10-23,94000,-0.009528923
2018-10-24,92000,-0.021506205
2018-10-25,91000,-0.010929071
2018-10-26,91000,0
2018-10-29,90500,-0.005509656
2018-10-30,90000,-0.00554018
2018-10-31,90000,0
2018-11-01,89000,-0.011173301
2018-11-02,90000,0.011173301
2018-11-05,90000,0
2018-11-06,89900,-0.001111729
2018-11-07,90000,0.001111729
2018-11-08,89900,-0.001111729
2018-11-09,87400,-0.028202659
2018-11-12,86800,-0.006888661
2018-11-13,86700,-0.001152738
2018-11-14,87000,0.003454235
2018-11-15,87900,0.010291686
2018-11-16,89900,0.022498137
2018-11-19,88700,-0.013438052
2018-11-20,88700,0
2018-11-21,88000,-0.007923075
2018-11-22,87800,-0.002275314
2018-11-23,88700,0.010198389
2018-11-26,88700,0
2018-11-27,87900,-0.009060085
2018-11-28,87000,-0.010291686
2018-11-29,83700,-0.038669141
2018-11-30,83600,-0.001195457
2018-12-03,85000,0.016607736
2018-12-04,84900,-0.001177163
2018-12-05,84900,0
2018-12-06,84700,-0.002358492
2018-12-07,84700,0
2018-12-10,84700,0
2018-12-11,83500,-0.01426897
2018-12-12,86000,0.029500664
2018-12-13,84100,-0.022340729
2018-12-14,84200,0.001188354
2018-12-17,84900,0.008279172
2018-12-18,84400,-0.005906692
2018-12-19,84500,0.001184133
2018-12-20,84400,-0.001184133
2018-12-21,85000,0.007083855
2018-12-24,84000,-0.011834458
2018-12-25,83800,-0.002383791
2018-12-26,83000,-0.0095924
2018-12-27,83000,0
2018-12-28,85500,0.029675768
2019-01-02,83000,-0.029675768
2019-01-03,83900,0.010785006
2019-01-04,81400,-0.03025034
2019-01-07,81500,0.001227747
2019-01-08,82200,0.008552282
2019-01-09,82100,-0.001217286
2019-01-10,82600,0.006071664
2019-01-11,82600,0
2019-01-14,82800,0.002418381
2019-01-15,82000,-0.009708814
2019-01-16,83400,0.016929062
2019-01-17,82000,-0.016929062
2019-01-18,82900,0.010915815
2019-01-21,83400,0.006013247
2019-01-22,83000,-0.004807702
2019-01-23,83000,0
2019-01-24,82000,-0.012121361
2019-01-25,81600,-0.004889985
2019-01-28,81900,0.003669729
2019-01-29,81900,0
2019-01-30,82000,0.001220256
2019-01-31,81900,-0.001220256
2019-02-01,81800,-0.001221747
